,ANALYSE 1,ANALYSE 2,ALGEBRE 2,PROCE FABRIC/DESSIN TECHN,ANALYSE DES CIRCUI /OPTIQ,ALGEBRE 1,CHIMIE,ELECTRICITE,THERMODYNAMIQUE,LANGUES,TECHNI D'EXPRESS & COMMU1,Mécanique du point,ELECTROMAGNETISME,ELECTRONIQUE,ANALYS NUMER /PROB & STAT,ALGORITHMIQUE & PROGRAMMA,BASE DE LA CONCEPTION,TECHNO/METALL ET THERMO,TECHNI DOC /PROD DOC/ENTR,DAO ET OUTILS DE MATLAB,ALGEBRE 3,MECANIQUE DU SOLIDE,TECHN D'EXPRE ET DE COMM,FILIERE,MOYENNE
7954,8.087,5.703,8.356,10.517,10.14,9.65,6.406,8.91,7.861,13.26,12.816,5.489,6.999,12.728,8.208,10.461,10.599,11.375,14.163,11.215,6.097,5.588,9.954,2.0,9.33
7955,11.972,8.517,16.888,8.719,14.803,16.851,15.747,11.084,16.938,14.79,14.833,11.149,8.864,13.662,9.829,12.072,13.029,13.711,14.909,13.162,12.706,12.268,13.242,0.0,13.032
7956,10.878,7.214,7.069,7.377,8.477,12.198,11.558,11.932,11.005,14.785,13.405,8.299,9.118,10.406,10.662,8.397,12.407,14.869,12.08,13.442,9.688,7.46,12.889,1.0,10.679
7957,8.901,5.417,8.688,7.517,12.326,11.812,12.103,11.483,12.518,13.659,12.336,9.637,8.811,9.019,10.121,9.87,10.605,13.594,12.027,13.867,14.583,6.74,11.489,2.0,10.744
7958,10.25,9.915,10.168,11.307,11.856,13.186,9.021,11.954,12.58,13.256,13.052,9.822,7.958,8.739,9.378,11.679,13.275,15.533,13.825,10.803,12.59,5.768,12.645,0.0,11.242
7959,6.329,8.605,10.628,9.243,11.613,12.857,12.569,9.833,11.518,12.924,12.179,8.923,8.877,11.251,8.144,8.607,10.248,13.271,14.862,12.411,10.104,4.977,11.792,2.0,10.512
7960,9.778,12.938,10.237,8.114,12.389,15.89,14.419,8.618,11.282,13.153,12.732,9.318,10.48,11.488,8.281,7.994,11.777,12.531,14.948,13.683,13.1,8.179,12.947,0.0,11.49
7961,7.502,12.08,14.322,9.962,11.956,14.53,11.885,11.659,9.323,13.477,11.321,7.855,8.653,12.302,7.968,13.712,12.746,14.4,15.124,13.616,14.853,7.245,11.382,1.0,11.647
7962,9.659,6.828,8.613,7.718,12.251,13.837,11.325,11.166,10.631,13.832,14.284,8.486,7.702,11.048,8.322,10.839,11.688,12.314,13.015,11.655,9.76,10.391,12.562,1.0,10.779
7963,8.747,10.065,15.182,8.419,9.927,11.312,11.106,12.303,13.536,13.149,13.543,10.43,10.381,10.109,7.088,12.936,8.1,12.822,11.983,12.982,9.035,6.748,12.931,1.0,10.993
7964,11.774,14.851,16.797,7.099,13.129,16.721,14.097,12.427,15.106,13.154,13.804,11.845,10.869,10.81,11.447,9.964,10.227,14.028,15.034,9.643,16.957,10.312,12.191,0.0,12.708
7965,7.482,5.342,11.687,9.385,11.802,11.517,11.006,9.477,14.878,14.131,15.398,9.559,6.308,11.05,11.496,7.839,12.703,14.242,15.565,13.105,14.17,7.736,13.897,0.0,11.295
7966,7.995,13.629,14.461,12.899,13.627,18.045,15.59,12.682,15.889,14.412,14.319,11.904,10.669,15.352,14.548,14.539,14.598,16.211,15.664,16.413,17.097,11.441,14.838,0.0,14.21
7967,5.731,7.399,10.406,10.761,11.942,14.696,12.681,9.805,10.741,14.697,13.353,8.738,8.647,9.195,9.358,14.599,10.947,14.848,14.018,14.747,12.244,7.082,10.594,0.0,11.184
7968,5.345,10.452,11.294,8.781,13.22,15.168,12.438,13.759,13.418,12.903,14.265,8.895,7.057,13.493,10.391,12.011,10.52,14.13,15.637,14.594,13.314,6.983,12.877,2.0,11.78
7969,4.913,4.954,12.017,8.16,8.675,13.787,13.076,10.388,14.51,12.429,11.748,7.338,8.438,10.062,7.002,7.11,11.405,11.342,10.765,13.748,5.272,5.53,11.456,1.0,9.744
7970,8.159,5.545,11.387,11.542,12.788,11.433,12.15,11.108,12.44,13.097,14.178,9.187,10.138,12.695,8.627,13.181,12.105,14.525,15.371,14.85,12.809,8.495,11.399,0.0,11.618
7971,5.066,4.872,11.813,7.887,9.073,13.454,13.283,10.894,14.348,12.54,11.722,7.703,8.759,10.411,6.877,7.068,11.249,11.51,10.562,13.557,4.656,6.129,11.141,1.0,9.764
7972,8.069,8.74,11.232,9.862,11.785,16.122,11.112,11.625,6.769,13.504,13.034,8.279,8.446,9.914,7.709,9.673,9.135,12.672,14.963,9.445,10.762,5.911,12.739,1.0,10.5
7973,9.059,14.727,14.356,13.011,14.433,15.085,13.93,10.19,12.317,14.824,15.054,9.599,7.582,12.683,12.293,14.842,13.888,14.623,13.996,16.34,14.368,9.561,13.325,0.0,13.047
7974,6.023,5.466,10.674,11.647,12.524,13.482,12.395,11.042,12.606,13.469,13.84,7.66,7.822,12.173,8.827,10.242,13.294,14.855,13.518,11.838,10.166,6.618,13.096,2.0,11.012
7975,8.641,5.266,8.346,7.458,12.152,11.24,12.822,11.346,11.992,13.229,12.451,10.047,8.48,8.433,10.078,9.3,10.32,13.019,12.323,13.916,14.577,7.128,11.079,2.0,10.593
7976,13.134,8.455,5.599,7.256,11.046,15.899,12.444,12.185,13.92,13.767,13.119,7.886,8.587,10.072,8.253,6.723,9.953,11.818,11.57,11.796,8.962,4.842,11.469,2.0,10.381
7977,6.297,7.443,12.528,9.221,12.748,13.893,13.168,9.91,10.64,15.579,13.978,6.799,7.834,11.497,9.285,12.14,11.741,16.819,14.061,14.525,13.454,8.82,13.665,0.0,11.567
7978,6.693,8.675,12.992,10.412,13.842,11.981,9.449,11.577,12.506,12.988,11.647,9.72,8.917,11.865,10.728,10.453,12.245,13.334,12.68,13.831,12.781,8.375,11.583,0.0,11.273
7979,9.818,10.345,13.274,11.904,8.971,14.44,11.325,11.055,11.03,13.052,12.685,7.141,8.718,11.947,9.599,12.198,12.965,15.747,13.455,15.709,12.977,7.371,11.15,0.0,11.603
7980,5.123,5.051,11.953,8.332,8.79,13.78,12.849,10.367,14.44,12.64,11.862,7.438,8.898,10.963,6.505,7.262,11.122,11.409,10.677,13.708,4.786,5.786,11.258,1.0,9.783
7981,8.125,5.702,11.044,11.387,12.822,11.217,11.951,10.83,12.531,13.277,14.59,8.871,10.629,12.766,8.664,13.412,12.022,14.389,14.814,14.938,13.204,8.588,10.846,0.0,11.592
7982,6.228,7.763,10.297,7.923,10.065,9.062,9.325,9.308,7.724,12.876,12.96,7.605,10.946,10.363,7.304,6.653,11.032,10.964,10.682,10.553,10.867,5.595,12.104,2.0,9.487
7983,8.449,10.561,8.599,12.328,11.795,11.48,11.647,12.19,11.473,11.967,11.352,9.056,9.641,10.29,12.072,13.035,13.383,14.263,11.35,8.746,13.813,8.551,10.582,2.0,11.158
7984,10.273,12.045,12.096,8.648,12.677,12.757,13.723,11.159,14.188,11.875,8.69,7.315,7.907,11.49,13.08,12.401,10.994,14.012,12.664,13.088,11.078,7.976,9.022,1.0,11.268
7985,10.442,9.799,10.549,8.179,11.96,13.185,12.916,10.944,13.242,9.909,11.869,6.516,7.834,13.543,9.465,12.34,11.657,15.523,12.392,12.695,12.992,9.18,12.173,0.0,11.274
7986,7.913,7.296,12.031,9.897,12.711,14.323,12.208,9.593,12.392,14.061,13.792,10.407,10.115,10.618,8.464,7.953,12.333,14.614,15.166,9.456,13.254,6.102,12.851,0.0,11.198
7987,8.213,4.807,8.21,7.275,10.22,11.731,9.112,10.401,9.955,11.899,11.487,8.673,11.039,10.093,6.723,6.648,10.915,13.071,10.98,9.968,10.637,5.282,11.465,2.0,9.513
7988,8.603,7.677,12.841,7.914,12.453,13.788,12.64,11.062,11.364,12.442,12.666,7.143,9.654,13.184,10.65,9.782,11.717,13.606,14.154,11.169,12.88,5.954,12.135,2.0,11.108
7989,8.448,5.118,8.214,6.854,10.692,12.157,8.686,10.791,9.772,12.135,11.158,8.414,10.861,10.027,7.036,6.789,10.945,12.595,11.314,9.84,10.913,5.486,11.598,2.0,9.558
7990,11.924,15.482,17.896,12.672,15.502,16.912,14.294,11.82,13.599,14.635,13.216,10.81,11.128,15.072,13.223,16.582,14.693,15.461,15.872,16.98,16.984,10.35,13.405,1.0,14.283
7991,8.723,7.088,12.138,8.065,12.368,12.138,7.89,6.746,7.545,13.359,13.074,8.931,8.238,13.114,8.82,11.361,10.496,14.132,12.986,12.11,12.589,6.851,12.723,2.0,10.499
7992,6.527,12.673,10.623,10.538,12.444,13.671,14.871,9.791,8.745,12.863,12.078,11.195,6.891,11.282,10.266,11.845,10.489,13.733,13.353,14.634,11.739,6.721,12.265,0.0,11.271
7993,13.242,8.286,6.327,8.055,11.119,15.898,12.51,12.356,14.696,13.745,13.032,7.933,9.091,10.513,7.728,6.394,9.841,11.651,11.573,11.953,9.013,5.031,11.629,2.0,10.505
7994,6.157,7.546,12.543,10.54,11.784,16.245,15.282,13.675,14.447,12.241,10.962,12.975,12.5,9.84,10.136,10.016,13.682,13.649,12.894,9.959,11.277,8.031,13.401,1.0,11.73
7995,7.449,5.366,11.431,9.63,12.183,11.384,11.03,10.282,14.4,13.904,15.444,9.714,6.329,10.946,11.588,7.785,12.733,13.975,15.42,12.405,14.01,7.556,13.554,0.0,11.24
7996,6.001,8.882,4.909,10.996,10.868,13.358,8.217,8.61,6.231,14.08,12.356,9.827,9.263,12.891,9.285,8.983,13.7,13.057,14.199,11.087,5.532,7.722,13.524,2.0,10.156
7997,7.408,7.383,12.174,7.074,12.332,10.996,7.962,10.785,9.891,13.541,11.666,10.161,9.051,10.154,9.324,10.33,10.008,11.758,13.607,8.908,10.391,6.373,11.325,2.0,10.113
7998,9.574,8.403,11.452,8.76,13.414,11.834,8.615,11.189,12.033,12.907,12.255,9.372,7.316,9.913,10.154,7.71,12.56,12.054,14.484,9.62,11.195,6.815,11.843,2.0,10.586
7999,7.381,8.421,11.002,10.136,11.849,15.662,11.268,11.417,7.015,13.454,13.514,8.681,7.963,9.833,7.378,9.432,9.398,12.371,14.621,9.116,10.256,5.114,12.508,1.0,10.339
8000,10.384,6.826,7.663,7.852,8.594,11.996,11.277,11.692,10.318,14.756,12.865,7.918,9.584,10.349,10.704,8.759,11.877,14.947,12.142,13.454,9.703,7.625,12.834,1.0,10.614
8001,10.65,12.696,8.613,10.491,13.873,14.043,13.072,12.35,14.348,13.736,13.313,10.098,9.587,11.786,11.278,8.577,13.568,14.442,15.905,13.14,11.311,7.637,11.313,0.0,11.993
8002,4.88,10.419,11.261,8.726,13.704,15.961,12.901,13.607,14.137,12.838,13.958,8.652,7.613,13.946,10.764,12.743,10.777,14.736,15.922,14.21,13.044,7.141,13.033,2.0,11.955
8003,8.158,10.386,12.978,13.25,13.441,14.206,11.103,9.232,13.469,13.672,14.026,8.883,10.074,12.082,10.602,10.888,13.615,14.4,15.183,11.661,12.183,9.293,13.328,1.0,12.005
8004,7.452,7.458,11.435,6.317,12.139,10.911,8.043,11.177,9.842,13.802,11.598,10.914,8.546,10.297,9.002,10.218,9.715,11.964,13.494,8.893,10.07,6.066,11.135,2.0,10.021
8005,10.882,13.334,14.61,15.669,13.552,16.445,13.799,10.673,14.368,13.312,12.187,9.231,8.85,12.468,13.105,15.772,12.862,15.715,14.326,18.088,16.378,9.958,12.311,0.0,13.387
8006,8.192,7.99,10.392,12.442,11.692,13.348,8.656,8.49,10.024,13.955,15.377,7.699,7.01,10.463,8.802,8.843,11.788,12.478,14.488,10.952,14.383,7.075,13.444,1.0,10.782
8007,5.704,4.899,8.557,6.69,9.294,10.999,9.632,11.509,8.378,13.509,14.134,7.588,5.261,7.864,5.825,8.343,11.085,11.798,13.636,7.67,8.858,5.176,12.717,2.0,9.092
8008,13.075,9.754,16.043,9.441,15.564,15.957,14.394,9.763,11.948,14.52,13.293,10.906,10.957,13.889,11.554,12.96,12.581,15.302,15.48,13.746,16.499,9.018,13.804,1.0,13.063
8009,8.573,7.487,12.121,8.621,12.282,13.253,8.759,11.845,13.257,12.388,12.494,10.977,8.804,10.996,12.952,11.618,11.803,13.302,15.262,13.925,10.746,9.147,11.257,1.0,11.386
8010,5.093,9.116,14.367,9.234,13.079,11.146,12.66,10.714,13.333,13.774,12.192,9.832,13.89,13.999,12.967,13.836,15.537,16.05,14.59,12.407,15.434,10.901,13.219,1.0,12.494
8011,4.611,11.488,10.548,8.698,12.431,5.418,10.063,7.167,4.597,12.803,10.566,7.668,8.757,12.64,13.593,11.722,11.611,13.919,13.748,14.505,11.693,8.755,10.907,2.0,10.344
8012,7.585,4.587,10.622,10.582,13.104,15.109,11.598,12.736,13.677,13.593,13.978,11.612,9.565,10.759,11.633,11.219,11.927,13.808,14.524,11.423,13.603,7.635,13.069,1.0,11.65
8013,10.646,13.157,16.374,10.813,15.644,15.199,16.189,12.691,17.149,14.267,13.99,11.725,10.69,13.342,13.178,9.985,12.385,16.715,14.498,11.739,18.532,5.128,12.679,2.0,13.335
8014,12.655,9.891,16.372,9.308,15.158,16.837,13.951,10.043,12.223,14.808,13.729,11.529,10.412,14.156,11.265,12.714,12.465,15.55,15.69,13.089,16.528,9.181,13.455,0.0,13.087
8015,6.43,5.101,10.679,11.576,12.647,13.019,12.148,11.271,13.013,13.471,13.835,7.626,7.882,11.732,8.988,10.124,12.925,15.064,13.387,12.563,10.488,7.191,13.114,2.0,11.055
8016,6.897,8.087,11.26,10.898,12.806,12.679,12.884,9.873,13.368,13.895,12.746,9.349,11.835,12.086,8.718,10.455,11.01,17.323,16.794,12.734,12.643,10.23,13.01,0.0,11.808
8017,8.746,10.621,8.594,12.868,12.565,11.937,11.742,12.899,11.155,11.881,11.782,9.427,9.892,10.858,11.987,13.438,13.409,14.037,11.773,8.714,13.14,8.061,10.58,2.0,11.309
8018,9.065,5.383,10.367,10.371,11.695,10.469,10.445,7.558,6.104,12.689,14.482,8.081,8.932,10.656,8.537,16.364,12.276,13.872,14.373,14.527,13.819,5.399,13.474,0.0,10.823
8019,9.615,14.668,14.335,13.015,14.055,14.829,13.525,10.308,12.236,14.108,14.666,9.69,7.45,12.295,11.956,14.942,13.299,15.081,13.967,16.441,13.676,9.207,13.187,0.0,12.894
8020,8.926,7.804,9.964,12.706,12.216,13.048,8.718,8.295,10.092,13.664,15.525,7.865,6.974,10.235,9.327,9.129,11.629,12.097,14.579,11.361,14.895,6.975,12.764,1.0,10.817
8021,8.15,8.481,11.277,10.303,12.128,15.22,11.18,11.796,6.921,14.337,13.263,9.038,7.63,10.2,7.533,9.163,8.795,12.411,15.095,9.545,10.839,5.837,13.185,1.0,10.536
8022,7.334,9.897,13.355,9.966,13.184,17.133,15.357,12.555,14.186,14.509,14.298,10.927,11.802,13.443,11.003,13.118,11.539,17.157,15.478,15.898,12.751,11.199,13.412,0.0,13.022
8023,5.334,7.014,9.263,8.139,13.632,10.546,14.01,12.864,12.347,14.969,13.818,10.244,10.133,11.607,8.426,9.967,13.506,16.831,17.195,12.838,10.641,10.31,12.847,1.0,11.586
8024,5.063,5.91,10.418,10.344,11.218,13.129,11.283,10.107,14.1,12.786,12.817,8.503,11.385,12.808,7.803,10.815,13.254,12.976,13.462,13.696,14.856,8.181,11.49,0.0,11.148
8025,10.788,12.161,11.492,7.617,12.636,12.529,14.041,11.194,13.92,12.562,9.028,7.543,8.133,11.388,13.132,12.071,11.458,14.429,13.17,12.789,10.959,7.738,9.657,1.0,11.323
8026,5.057,9.016,12.828,7.46,12.163,12.366,11.2,9.021,10.85,13.199,12.281,9.763,9.979,11.282,10.125,10.455,11.188,13.084,15.013,10.405,10.704,6.159,11.442,2.0,10.654
8027,12.121,13.164,11.285,8.463,12.839,16.558,11.656,9.724,11.544,12.302,12.782,10.704,6.751,10.579,13.069,11.315,13.546,14.869,16.106,17.377,14.027,8.684,11.275,1.0,12.206
8028,11.987,15.223,17.595,7.335,13.286,16.886,14.212,12.351,15.193,13.328,13.858,11.797,10.37,10.931,11.082,9.94,9.699,14.255,14.645,9.699,16.513,10.391,12.671,0.0,12.75
8029,6.643,6.899,9.095,11.075,12.482,10.687,11.121,10.126,10.037,14.131,12.908,5.778,7.386,8.826,8.67,8.487,10.701,14.318,14.5,14.258,9.093,5.441,14.308,2.0,10.303
8030,6.196,7.838,12.604,10.39,11.777,16.147,15.049,14.086,14.667,12.471,10.45,12.925,12.706,9.321,10.779,9.414,12.978,13.688,13.125,10.135,11.412,8.137,13.598,1.0,11.735
8031,7.244,9.994,10.427,8.677,12.798,11.145,11.54,12.327,12.729,13.755,13.097,7.845,6.91,9.44,9.036,10.233,13.394,12.984,12.176,13.346,9.252,7.188,12.937,1.0,10.803
8032,5.063,6.922,9.89,9.115,11.431,12.01,7.544,10.104,6.902,13.542,12.869,7.557,9.644,11.001,7.5,8.225,9.959,11.349,14.728,14.162,8.766,6.552,13.4,1.0,9.923
8033,9.394,8.567,9.774,9.262,11.811,10.471,12.522,11.947,13.76,12.39,13.241,6.254,6.348,10.655,11.544,10.973,12.353,10.957,13.371,11.915,9.273,6.585,11.476,2.0,10.645
8034,8.891,14.496,14.08,12.843,14.584,14.655,13.678,10.34,12.245,14.965,14.846,9.372,7.132,12.672,12.485,14.616,13.868,15.015,13.688,16.171,13.862,9.135,13.944,0.0,12.938
8035,5.683,7.847,10.048,7.973,10.216,9.553,9.916,9.322,7.522,12.667,12.547,7.459,10.786,10.649,7.01,7.11,10.726,11.153,11.08,10.317,10.789,5.272,12.496,2.0,9.484
8036,11.186,13.592,14.62,15.198,14.046,16.633,14.034,10.179,14.554,13.388,12.782,9.337,9.252,12.728,12.837,15.947,12.793,15.693,14.608,17.823,16.188,9.916,12.651,0.0,13.478
8037,9.173,8.99,12.988,8.023,12.585,14.23,12.623,11.812,11.417,13.203,12.351,7.079,9.412,13.737,11.062,9.605,11.821,13.043,14.127,10.854,12.527,6.161,12.53,2.0,11.276
8038,9.947,12.29,10.502,8.076,12.166,15.195,14.576,8.599,10.978,13.138,12.657,9.192,10.162,11.85,8.217,7.628,12.465,12.717,15.409,13.772,12.782,8.707,12.876,0.0,11.474
8039,7.154,12.502,14.55,10.235,12.022,14.224,11.989,11.315,9.571,13.582,11.188,7.749,8.832,11.899,7.826,13.672,12.558,14.592,15.199,14.04,14.312,7.01,12.175,1.0,11.661
8040,5.19,7.663,13.935,10.611,13.018,13.761,13.418,10.656,15.312,12.633,13.868,9.545,9.786,12.401,10.206,8.662,12.515,14.699,14.105,11.366,12.561,6.537,10.481,1.0,11.432
8041,13.089,10.206,11.972,9.329,12.944,9.049,9.35,12.479,11.728,12.099,11.284,9.165,12.892,12.737,8.938,10.235,11.444,16.329,11.657,16.938,14.04,10.763,12.452,0.0,11.788
8042,6.215,10.559,11.344,7.016,12.044,10.654,10.222,10.088,11.095,12.097,11.768,11.021,9.515,9.43,10.131,10.785,12.173,14.177,12.132,16.159,14.198,9.935,12.272,1.0,11.088
8043,18.474,12.5,14.468,8.716,14.341,13.851,15.83,12.324,12.503,12.762,12.972,10.627,12.243,14.491,14.006,14.837,14.861,16.065,16.457,14.939,16.843,8.238,11.828,1.0,13.66
8044,18.489,12.508,14.133,8.897,14.668,14.62,15.126,12.323,12.558,12.653,13.162,10.558,12.091,14.632,14.375,14.534,15.083,15.736,16.384,15.025,17.162,8.623,11.787,2.0,13.701
8045,6.753,13.169,10.908,10.447,12.232,13.217,14.874,9.359,9.045,13.175,12.265,10.808,6.523,11.638,10.592,12.186,10.247,13.854,13.53,14.39,11.591,6.785,11.518,0.0,11.265
8046,7.77,6.102,10.181,12.14,11.001,13.548,11.82,10.135,10.317,12.927,12.385,9.729,9.361,11.18,9.659,9.612,10.763,14.502,14.429,12.082,12.559,7.834,12.348,1.0,10.973
8047,12.911,14.584,12.984,10.298,13.547,16.644,12.693,10.545,14.541,12.232,12.084,9.241,6.909,9.946,10.833,14.119,12.913,14.184,14.058,9.289,14.456,10.081,11.923,0.0,12.218
8048,6.315,6.667,9.208,11.345,12.598,10.641,10.9,10.443,9.841,14.297,13.157,5.125,7.572,9.0,8.392,8.452,11.102,13.997,14.198,14.355,8.937,5.017,14.526,1.0,10.265
8049,6.06,15.2,9.006,7.071,10.971,13.791,11.605,11.076,12.427,11.539,10.732,8.803,8.956,10.167,10.414,9.963,10.481,13.972,9.453,13.907,9.516,8.606,12.121,0.0,10.689
8050,5.984,5.078,11.075,11.64,13.128,13.579,12.276,11.044,12.482,13.169,13.784,7.602,7.95,11.468,8.851,9.84,13.478,15.294,13.449,12.615,10.501,7.389,12.897,2.0,11.068
8051,4.905,8.924,14.06,9.08,12.686,10.743,12.915,10.724,13.448,13.327,11.681,9.424,13.765,14.287,12.706,13.717,15.36,15.536,15.221,12.25,14.936,10.796,13.502,0.0,12.347
8052,9.359,10.665,16.266,11.763,12.676,14.386,13.639,12.717,13.096,13.503,12.94,10.392,9.496,14.789,12.675,12.938,13.347,15.345,12.991,18.485,14.996,10.629,12.163,0.0,13.011
8053,11.734,12.108,16.664,7.43,13.296,16.704,11.924,11.586,12.605,12.565,12.169,10.034,11.671,13.858,12.085,11.372,14.056,14.037,12.022,10.864,14.091,8.27,11.932,0.0,12.308
8054,10.048,12.57,9.848,7.932,12.151,15.312,14.316,8.669,11.546,13.445,12.85,9.416,9.835,11.159,8.476,8.214,11.982,12.964,15.532,13.758,12.933,8.597,12.983,0.0,11.502
8055,6.395,8.815,5.084,11.442,10.941,12.836,8.354,8.342,6.886,13.962,12.528,9.175,9.372,12.758,9.385,9.191,13.631,12.488,14.542,11.532,6.256,7.112,13.517,2.0,10.198
8056,12.463,15.281,17.665,13.013,15.529,16.698,14.225,11.626,13.634,14.804,13.909,11.218,10.746,15.389,13.491,16.439,14.655,15.385,16.001,16.863,17.328,10.083,13.594,1.0,14.35
8057,8.397,5.036,6.617,7.144,10.198,14.518,9.093,8.12,9.311,12.916,9.829,8.536,9.352,11.209,8.562,8.247,11.564,12.372,10.344,9.357,12.207,5.707,12.129,1.0,9.598
8058,8.617,12.226,12.507,10.553,12.008,13.616,11.297,12.453,12.598,14.45,13.651,10.118,8.928,13.127,12.317,11.04,12.134,16.382,16.056,14.319,11.548,9.218,12.452,0.0,12.244
8059,5.039,7.63,6.095,7.667,11.565,6.777,9.66,10.639,6.326,13.402,13.273,7.054,9.453,9.918,7.861,7.855,9.996,15.193,14.237,13.905,7.589,5.818,13.635,2.0,9.591
8060,9.534,8.155,8.907,10.555,12.699,17.014,12.113,13.035,13.616,13.479,12.671,11.333,8.218,10.161,10.028,11.948,11.029,15.168,12.832,16.205,14.514,8.568,13.56,2.0,11.971
8061,6.553,7.599,9.176,8.687,11.344,10.052,9.796,11.422,11.283,13.131,10.856,7.596,6.207,11.003,10.319,9.816,12.304,14.699,13.1,9.661,5.262,6.145,11.66,1.0,9.899
8062,9.392,11.123,13.644,10.099,13.241,15.283,12.923,8.986,14.329,13.003,12.469,8.452,10.8,13.157,11.127,10.436,13.884,15.567,15.649,12.346,17.017,8.688,11.863,0.0,12.325
8063,12.495,10.828,15.698,10.314,14.237,14.249,14.294,9.336,13.423,13.788,14.034,11.011,9.961,13.051,10.587,17.455,13.164,15.306,14.528,11.077,13.554,10.347,14.511,2.0,12.924
8064,6.007,10.675,11.666,6.47,11.97,10.527,10.176,9.474,10.595,12.138,12.197,10.501,9.115,9.44,10.217,10.508,11.979,14.253,12.457,16.614,14.522,9.929,11.989,1.0,11.018
8065,10.059,9.558,14.306,6.476,12.076,10.846,12.384,12.568,16.354,11.965,9.068,10.012,10.976,11.681,7.371,5.199,13.033,11.583,8.915,8.784,11.737,6.842,8.376,2.0,10.442
8066,17.425,15.652,14.81,9.768,15.682,18.07,17.275,12.719,16.503,14.852,16.318,11.411,12.066,13.713,15.064,16.3,12.502,15.554,18.247,17.363,19.256,12.615,13.185,0.0,15.059
8067,5.697,4.973,8.316,7.172,9.45,11.453,9.73,11.545,8.763,13.821,13.676,8.183,5.143,8.656,5.175,8.254,11.012,11.883,13.982,7.325,8.519,5.69,13.116,1.0,9.197
8068,13.39,11.573,9.939,7.927,10.641,12.421,8.04,8.958,12.042,11.209,11.359,8.553,6.981,9.936,10.468,11.11,10.139,11.988,14.671,10.787,12.827,8.987,11.108,1.0,10.655
8069,9.867,11.78,12.967,9.789,14.083,14.72,12.681,11.532,13.332,12.602,10.914,10.055,13.301,14.868,8.717,9.863,14.733,14.342,14.109,13.735,19.07,11.172,11.085,0.0,12.579
8070,9.538,8.148,10.094,9.17,11.352,10.532,12.916,11.433,13.815,11.725,12.73,6.752,6.139,10.547,11.589,10.712,12.344,10.924,13.842,12.176,9.529,6.643,11.714,2.0,10.625
8071,12.176,12.431,16.634,7.457,13.931,16.976,12.438,11.502,13.018,13.33,12.024,9.754,12.108,14.284,12.33,12.009,14.005,13.835,12.495,10.465,13.82,8.38,11.693,0.0,12.482
8072,10.067,8.14,4.631,8.087,10.0,10.37,10.767,11.734,9.723,12.953,11.937,8.398,10.045,9.436,7.872,11.015,13.483,15.965,14.072,14.017,11.842,6.728,12.457,2.0,10.597
8073,10.804,12.089,9.104,10.537,14.01,13.496,13.671,12.226,14.442,13.319,13.12,10.189,9.578,12.037,11.0,8.66,13.816,14.789,15.427,13.3,11.622,7.683,11.648,0.0,12.025
8074,12.614,13.912,12.901,10.006,13.376,16.994,12.965,10.861,14.481,12.682,12.297,8.906,6.957,9.465,10.95,14.575,13.195,14.53,13.543,9.234,14.105,10.179,11.719,0.0,12.193
8075,8.871,11.234,13.621,12.497,14.955,15.272,14.691,12.184,15.143,13.039,15.194,8.971,9.728,12.942,11.271,13.865,12.784,14.857,15.187,17.49,13.954,10.941,14.003,1.0,13.161
8076,6.229,8.064,10.851,10.988,14.086,14.149,12.518,10.473,10.228,11.884,12.724,6.581,9.825,12.646,10.497,13.537,11.768,15.85,15.091,16.269,11.641,9.65,12.001,0.0,11.633
8077,8.179,6.68,11.965,7.98,12.337,12.644,7.877,6.502,7.95,12.95,13.613,9.163,8.236,13.357,8.804,11.054,10.761,14.147,13.136,11.815,13.097,7.086,12.413,2.0,10.511
8078,6.65,15.077,8.966,7.525,11.775,13.696,11.557,11.063,12.379,12.076,11.075,9.172,8.887,10.128,9.978,10.217,10.077,13.844,9.587,14.327,9.196,8.95,12.054,1.0,10.794
8079,7.786,6.998,11.483,6.935,12.735,10.489,8.32,10.826,9.856,13.381,11.673,10.552,8.82,10.28,8.813,9.921,9.821,12.229,13.94,8.689,9.873,5.876,11.163,2.0,10.02
8080,9.998,11.521,13.643,11.869,13.383,17.638,10.759,11.707,12.113,12.929,12.756,10.383,9.382,13.151,9.701,10.031,11.698,13.007,12.702,15.413,13.913,10.637,12.375,0.0,12.205
8081,4.86,6.363,10.083,9.984,10.997,13.437,11.523,9.956,13.716,12.745,12.831,7.868,11.72,12.798,7.698,11.003,13.731,13.608,13.159,13.979,14.816,8.279,11.415,0.0,11.155
8082,4.927,6.538,10.396,10.292,11.446,11.045,12.375,11.603,8.106,13.702,12.645,8.64,10.865,11.777,8.787,11.555,11.776,14.415,14.921,13.411,11.629,7.61,12.888,2.0,10.928
8083,6.011,7.987,10.719,11.235,14.137,13.729,12.869,10.316,10.421,11.87,12.476,6.618,9.73,12.577,10.647,13.484,11.977,15.092,15.405,16.567,11.421,9.849,11.655,0.0,11.6
8084,6.08,7.793,9.845,8.268,10.082,9.57,9.584,9.302,7.768,13.444,13.105,7.428,10.891,10.225,6.787,6.326,10.819,11.171,11.089,10.157,10.479,5.405,12.407,2.0,9.479
8085,4.797,6.352,11.223,12.229,12.924,11.129,13.206,10.886,12.068,12.317,14.533,8.456,6.985,12.378,11.378,12.739,12.616,13.86,15.899,16.966,14.293,9.16,12.495,1.0,11.691
