,ANALYSE 1,ANALYSE 2,ALGEBRE 2,PROCE FABRIC/DESSIN TECHN,ANALYSE DES CIRCUI /OPTIQ,ALGEBRE 1,CHIMIE,ELECTRICITE,THERMODYNAMIQUE,LANGUES,TECHNI D'EXPRESS & COMMU1,Mécanique du point,ELECTROMAGNETISME,ELECTRONIQUE,ANALYS NUMER /PROB & STAT,ALGORITHMIQUE & PROGRAMMA,BASE DE LA CONCEPTION,TECHNO/METALL ET THERMO,TECHNI DOC /PROD DOC/ENTR,DAO ET OUTILS DE MATLAB,ALGEBRE 3,MECANIQUE DU SOLIDE,TECHN D'EXPRE ET DE COMM,FILIERE,MOYENNE,OUTPUT
7458,8.879,5.084,7.7810000000000015,7.3210000000000015,13.012,11.904000000000002,12.239,11.4,11.853,13.424,12.687,9.91,8.68,8.76,10.692,9.685,9.997,13.49,12.001,14.104,15.196,6.738,11.503,2.0,10.71,12.005
7459,13.604,11.435,10.771,9.849,14.236,15.418,11.617,12.888,10.172,13.975,13.574000000000002,10.053,9.818,14.861,12.386,16.963,14.118,16.866,15.953,17.953,14.767,11.655,14.137,0.0,13.351,15.898
7460,7.825,10.427,12.945,13.194,13.729,14.211,11.172,8.679,13.59,13.97,13.826,8.54,9.855,12.649,10.307,11.047,13.694,14.61,15.389,11.678,12.345,9.106,12.773,1.0,11.981,12.724
7461,6.124,10.693,11.805,6.819,11.800999999999998,10.372,10.263,10.189,11.163,11.812,11.825,10.526,9.437,9.399,10.124,10.452,11.774,14.380999999999998,13.139,16.73,13.888,10.324000000000002,12.331,1.0,11.103,14.74
7462,5.336,7.129,10.141,10.627,10.475,10.537,12.289,11.33,8.846,13.496,12.56,8.735,10.682,11.786,8.466000000000001,11.879,11.945,14.447,15.075,13.638,11.254,7.702000000000001,12.228,2.0,10.896,12.164
7463,9.655,8.545,5.313,7.62,9.078,10.595,10.905,11.939,9.466,12.628,12.444,8.475,9.585,9.952,8.45,10.469,14.246,16.154,14.613,13.614,12.479,6.624,12.252,2.0,10.657,14.966
7464,8.46,4.722,6.7010000000000005,7.099,10.562,14.049,9.259,8.615,8.963,12.863,9.774,8.336,8.883,11.402,8.936,8.151,11.829,11.826,10.709,10.239,12.267,5.5,12.785,1.0,9.649,11.214
7465,8.596,6.897,12.165,8.232000000000001,12.616,11.918,8.074,6.457999999999998,7.86,12.946,13.046,9.088,8.471,13.325,8.866,11.338,10.59,13.665,12.872,12.0,12.959,6.596,12.038,2.0,10.462,11.255999999999998
7466,5.519,4.731,6.5070000000000014,11.86,11.42,14.825,11.587,11.083,8.171,14.857,12.421,9.994,6.92,10.869000000000002,8.332,11.25,11.236,14.528,10.96,14.458,11.373,7.053,13.038,1.0,10.565,11.276
7467,10.243,9.631,13.949000000000002,6.022,11.897,10.901,12.608,12.607,16.771,11.796,8.934,10.834,10.828,11.972,7.063,4.753,13.347,11.673,8.124,8.631,11.529000000000002,6.808,8.374,2.0,10.404000000000002,10.701
7468,5.325,13.486,13.001,13.537,11.44,5.06,6.051,7.4860000000000015,7.2639999999999985,10.748,13.123,8.281,9.89,10.056,12.308,17.033,11.145,13.473,12.327,13.511,7.576,6.585,12.578,1.0,10.491,11.727
7469,9.064,7.353,12.194,7.967,12.425,11.748,8.203,6.912000000000001,7.93,13.339,13.411,8.663,8.579,13.372,9.121,11.542,10.79,14.488,13.046,12.015,12.404000000000002,6.509,12.718,2.0,10.6,11.122
7470,4.709,6.893,6.03,7.2639999999999985,10.882,6.8210000000000015,10.01,10.994000000000002,6.315,13.738,13.372,6.692,10.033,10.152,7.88,7.1610000000000005,9.721,14.793,14.45,13.6,8.086,6.026,13.716,2.0,9.537,13.242
7471,10.46,10.225,10.535,8.336,12.255999999999998,13.416,12.6,11.207,13.688,9.96,12.265,6.06,8.094,13.562,9.494,12.231,11.241,15.515,12.366,12.799,12.609000000000002,8.562000000000001,11.586,0.0,11.264,12.58
7472,10.877,9.918,12.921,12.908,11.155,18.019,15.35,11.361,13.37,13.791,13.611,9.17,7.965,12.447,12.477,11.557,11.664,14.877,15.254,14.473,10.393,7.3439999999999985,12.145,0.0,12.306,13.155
7473,9.185,4.964,8.192,7.8679999999999986,12.175999999999998,11.896,12.203,11.157,12.387,13.14,12.537,10.176,8.495,9.062,10.356,9.639,10.296,12.736,12.636,13.784,14.739,7.315,10.722,2.0,10.681,12.145
7474,6.667999999999998,6.212999999999999,7.778,8.318999999999999,11.486,11.213,12.331,9.999,11.001,13.201,13.491,8.012,10.102,9.636,11.442,6.405,11.895,14.313,15.732,13.089,12.168,5.511,12.276,2.0,10.534,12.329
7475,4.974,6.772,10.14,9.097,11.645,11.797,7.859,10.242,7.506,13.081,13.151,7.057,9.663,10.37,7.48,7.962999999999999,10.414,10.813,14.657,13.564,9.067,6.527,13.367,1.0,9.879,9.752
7476,6.971,5.0,8.936,9.684,8.427999999999999,12.615,10.05,7.434,5.502000000000002,13.841,13.880999999999998,7.484,9.946,9.466,8.359,8.959,10.141,13.005,10.124,9.999,10.137,4.836,13.821,1.0,9.505,10.970999999999998
7477,6.944,5.088,8.885,9.285,8.123,12.652,9.668,7.178,5.994,14.164,14.412,7.601,9.333,9.425,8.906,9.091,9.95,13.113,10.345,10.233,10.462,5.047,13.511,1.0,9.54,11.452
7478,5.587999999999999,8.012,13.369000000000002,9.877,12.646,13.483,13.232,11.334,15.098,11.932,13.728,8.88,10.133,12.441,10.18,8.69,13.042,15.014,13.645,10.929,12.826,6.584,11.459,2.0,11.397,12.674
7479,13.175,8.992,9.293,12.859000000000002,12.211,17.204,12.61,12.527,12.811,13.046,11.845999999999998,8.677999999999999,9.087,11.401,11.504,14.999,12.666,15.739,14.109000000000002,17.835,14.522,10.298,10.946,0.0,12.537,12.736
7480,5.942,6.206,8.093,6.974,10.696,13.539,11.025,8.559,9.717,14.823,12.586,8.985,9.163,10.873,7.512,7.934,10.629,14.464,13.897,13.232,12.130999999999998,7.215,10.711,2.0,10.213,12.074000000000002
7481,6.331,5.928,8.16,7.2970000000000015,11.067,13.045,11.276,8.82,9.294,14.358,13.077,8.867,9.645,11.066,8.073,7.756,10.847,14.272,13.608,13.43,11.954,6.938,10.883,2.0,10.261,12.041
7482,6.39,11.2,11.265,6.226,12.013,10.484000000000002,10.630999999999998,10.186,11.185,12.134,11.878,11.088,9.475,9.446,10.572,11.285,11.572,14.17,12.347,16.419,14.050999999999998,10.021,11.872,1.0,11.126,14.752
7483,7.044,7.722,9.016,9.414,11.111,10.236,9.497,11.662,11.595,12.872,11.202,7.564,5.94,10.103,10.072,10.157,11.927,14.325,13.286,9.645,5.683,6.632999999999999,11.355,1.0,9.916,11.125
7484,7.147,9.833,13.647,9.734,12.944,16.89,15.449000000000002,12.576,14.074000000000002,14.894,14.305,10.964,12.481,13.827,11.209,13.408,11.897,16.832,15.995,16.781,12.545,11.725,13.908,0.0,13.177,13.373
7485,4.941,6.32,10.333,10.247,11.132,13.259,11.514,9.854,13.792,12.331,12.483,8.033999999999999,11.561,12.719,7.802,10.452,13.328,12.86,13.42,14.202,14.541,8.429,11.661,0.0,11.095999999999998,12.558
7486,12.866,8.998,9.589,12.376,11.825,16.887999999999998,12.931,12.347,12.958,12.505,11.754,8.831,8.724,11.386,11.472,15.41,12.306,15.911,14.257,17.921,14.411,9.839,11.341,1.0,12.472,13.11
7487,11.823,13.234000000000002,11.384,8.458,13.174,16.274,12.181,9.756,11.871,12.668,13.123,10.453,7.135,9.902,13.374,11.772,13.324000000000002,14.599,15.738,17.244,14.013,8.97,11.423,1.0,12.255999999999998,13.803
7488,5.372000000000001,8.475,11.902,7.7639999999999985,12.392,12.444,10.823,9.993,10.959,13.373,11.492,10.484000000000002,10.143,11.386,10.22,10.571,11.385,12.81,14.228,10.816,10.781,6.238,11.79,2.0,10.689,12.052
7489,7.718,12.677,11.741,8.647,10.85,13.867,14.662,9.319,11.225,14.079,13.218,9.523,6.1179999999999986,11.798,9.299,11.946,13.765999999999998,13.015,16.035999999999998,14.84,11.842,6.027,12.300999999999998,0.0,11.501,12.379
7490,9.754,8.064,9.07,10.379,12.775,17.192,12.464,12.907,13.562,12.986,12.666,11.117,8.847000000000003,10.265999999999998,9.635,11.564,11.083,15.452,13.254,16.122,14.743,8.612,13.398,2.0,11.996,11.42
7491,5.733,7.606,12.755,10.554,12.211,16.410999999999998,15.884,13.192,14.79,12.292,10.847,13.435,12.844,9.606,10.191,9.719,13.058,13.103,13.412,9.733,11.587,8.462,13.585,1.0,11.783,12.877
7492,6.363,10.883,11.43,6.77,11.701,10.247,10.121,9.375,10.492,11.887,11.83,10.851,9.415,9.43,10.349,10.598,12.248,14.501,12.586,16.337,13.925,9.824,11.635,1.0,10.991,14.225
7493,6.309,7.6720000000000015,12.493,10.617,12.161,16.213,15.478,13.638,14.984000000000002,12.121,10.524,12.927,12.779000000000002,9.94,10.35,9.466,13.582,13.536,13.16,10.038,11.218,8.074,13.52,1.0,11.774,13.092
7494,10.548,12.104,12.015,8.368,12.886,12.517,13.689,10.628,13.938,12.339,8.913,7.603,7.947,11.254,12.529000000000002,11.789,11.433,13.668,13.147,13.167,10.428,7.612999999999999,9.28,1.0,11.209,11.527
7495,6.403,6.947,8.193,8.645,10.695,13.576,11.778,9.581,8.32,13.08,10.025,4.424,9.747,8.305,7.5310000000000015,6.325,11.565,12.371,10.884,15.032,9.849,5.376,9.873,2.0,9.501,9.882
7496,9.423,4.555,9.758,10.827,11.584,10.962,10.722,7.2189999999999985,5.775,12.287,13.764,8.244,8.817,10.422,9.121,16.291,12.14,14.267,13.515999999999998,14.334,13.265,5.095,13.818,0.0,10.705,12.211
7497,6.635,7.274,12.769,9.127,12.534,11.778,13.146,8.727,8.402000000000001,13.586,13.082,9.511,10.719,14.367,10.278,13.788,14.755,15.062,14.448,17.389,14.276,8.732000000000001,13.387,0.0,11.903,14.067
7498,10.968,12.107,11.682,8.048,12.786,12.64,14.054,11.147,13.938,12.582,9.035,7.769,8.048,11.741,12.414,11.82,10.970999999999998,13.942,12.539,12.682,10.579,7.664,8.904,1.0,11.22,11.901
7499,9.614,7.822999999999999,8.904,10.378,12.726,17.155,12.654000000000002,12.527,13.821,12.605,12.339,10.951,8.63,10.151,10.082,11.666,11.024,15.784,13.154000000000002,16.247,14.251,8.567,13.07,2.0,11.918,12.071
7500,10.262,12.463,11.815,8.225,13.112,12.586,13.579,10.958,13.917,12.369000000000002,8.791,7.835,7.914,11.872,12.509,12.196,11.581,14.269,12.988,13.434,10.666,7.757999999999999,9.016,1.0,11.309,11.691
7501,9.91,9.372,13.819,6.087999999999999,12.258,10.199,12.201,13.262,16.143,12.044,8.213,10.692,10.765999999999998,12.061,7.162000000000001,4.84,13.382,12.024,8.558,9.018,11.233,7.015,8.866,2.0,10.397,10.274
7502,13.606,13.809,18.743,10.962,15.800999999999998,19.311,16.593,12.808,16.123,14.802,12.924,11.192,12.242,16.774,14.737,16.827,15.788,15.754,16.062,17.131,17.965999999999994,12.220999999999998,13.578,0.0,15.033,15.747
7503,10.549,12.896,15.635,10.906,16.011,15.352,16.162,12.407,16.339000000000002,14.244000000000002,14.095,11.800999999999998,10.456,13.56,13.423,9.693,12.2,16.36,13.922,11.591,18.678,5.808,13.005,2.0,13.265,14.64
7504,8.869,11.722,13.742,10.124,13.454,15.39,12.944,9.064,14.03,13.018,12.494000000000002,8.847999999999997,10.332,13.032,10.983,10.142,13.691,15.478,16.02,12.543,17.195,8.89,12.319,0.0,12.362,13.072
7505,12.343,15.238,17.722,13.126,14.927,17.005,13.880999999999998,11.965,13.652,14.268,13.449000000000002,11.187,10.943,15.818,13.373,16.747,14.542,14.856,16.442,16.514,17.009,9.661,13.187,1.0,14.255,14.799
7506,6.392,15.584,9.539,7.6110000000000015,11.294,13.629,12.037,10.989,12.418,11.908,11.378,8.602,9.436,10.217,9.794,10.253,10.101,13.744000000000002,10.101,13.817,9.373,8.889,11.651,1.0,10.816,11.433
7507,6.49,7.345,12.470999999999998,9.329,12.499,13.139,13.358,10.034,10.698,15.272,14.22,7.019,7.758999999999999,11.529000000000002,9.252,12.253,11.553,16.78,13.856,14.863,13.401,8.732000000000001,13.899,0.0,11.554,13.06
7508,7.9220000000000015,13.661,14.12,13.24,13.986,17.479,15.767,12.342,15.853,15.17,14.05,11.325,10.53,14.219,14.995,14.602,14.5,16.825,16.045,16.775,17.327,11.168,14.307,0.0,14.183,14.961
7509,7.4529999999999985,5.162000000000001,11.125,10.792,13.063,15.35,11.767,12.800999999999998,13.979,14.079,14.087,11.619000000000002,9.636,10.903,11.482,10.644,11.981,14.431,13.373,11.79,13.265,7.557,12.657,1.0,11.695,12.283
7510,6.949,10.782,11.856,7.624,11.15,11.025,11.314,9.117,10.693,14.624,14.637,9.431,10.409,12.027,13.800999999999998,10.845999999999998,13.44,16.009,14.651,11.706,11.163,9.325,13.819,0.0,11.583,12.447
7511,14.621,13.211,9.803,7.033,10.405,11.36,10.765999999999998,11.184,8.515,11.134,9.794,8.815,5.481,7.256,9.673,10.084,9.449,11.619000000000002,12.012,12.834,11.36,5.644,6.488,2.0,9.937,11.897
7512,5.0939999999999985,6.053,11.622,10.172,11.661,12.852,15.265999999999998,11.401,12.058,15.459,13.421,8.222000000000001,6.6789999999999985,10.635,7.105,8.998,9.894,12.005999999999998,14.056,9.977,8.012,6.962999999999999,12.979,1.0,10.46,8.994
7513,4.963,8.418,13.511,10.364,12.784,13.595999999999998,13.445,10.927,14.837,12.248,13.299,9.219,9.622,12.432,9.774,8.843,13.094,14.277,14.308,10.93,13.108,6.739,10.768,1.0,11.37,12.43
7514,4.586,6.622000000000001,10.505999999999998,10.275,10.731,10.339,12.199000000000002,11.622,8.229,13.265999999999998,12.718,8.363,10.437,11.986,8.557,11.388,11.664,14.791,14.611,13.607,11.12,6.722,12.831,2.0,10.746,12.209
7515,11.855,10.691,15.853,10.474,13.612,14.244000000000002,14.318,9.641,13.06,13.574000000000002,13.901,10.965,10.389,13.343,10.31,17.195999999999998,13.186,15.446,14.658,11.091,13.679,10.622,14.606,1.0,12.901,13.286
7516,10.304,11.937,12.95,9.957,14.344,14.605,12.595,11.017,14.019,12.507,11.079,9.746,13.542,14.604,8.71,9.625,14.856,14.655,13.917,13.546,18.77,11.292,10.463,0.0,12.567,13.084
7517,5.149,8.657,9.805,8.911,12.453,11.352,12.925,10.337,13.106,14.22,13.102,11.265,11.261,14.186,11.444,10.243,12.215,15.511,13.609000000000002,15.034,12.722,7.334,13.303,0.0,11.658,13.883
7518,4.864,11.396,10.686,8.72,12.008,5.2810000000000015,10.333,7.523,4.689,13.525,10.347,7.501,8.568,12.24,13.74,11.984000000000002,11.383,14.246,13.609000000000002,14.882,11.895,8.993,10.758,2.0,10.399,11.338
7519,7.414,12.199000000000002,14.234000000000002,10.049,11.905,13.953,12.313,11.768,9.472,13.825,11.441,7.75,8.642000000000001,11.787,8.189,13.593,12.656,14.411,15.295,14.911,14.16,7.3,11.417,1.0,11.682,11.97
7520,9.225,8.407,12.781,7.952000000000001,12.19,13.77,13.198,11.385,11.041,12.948,12.635,6.902,9.335,13.182,10.958,9.716,12.257,13.852,14.549,10.976,12.812,6.042000000000002,12.34,2.0,11.237,12.743
7521,6.694,10.144,9.524,11.128,11.199000000000002,14.466,12.959,13.97,14.028,12.326,13.352,9.228,9.671,10.962,9.573,11.201,12.309,13.375,11.836,14.104,11.071,7.381,12.588,1.0,11.439,12.034
7522,8.565,12.379,12.446,10.505999999999998,12.335,14.254,11.52,12.79,12.807,14.045,14.048,10.009,8.334,13.366,12.586,10.726,12.07,15.871,15.931,13.919,11.78,9.002,12.533,0.0,12.253,12.765
7523,13.602,10.122,16.092,9.169,15.296,16.291,14.094,10.176,12.065,14.731,13.679,11.255,10.648,14.057,11.746,12.758,13.084,15.962,15.198,13.458,16.987000000000002,9.614,13.342,0.0,13.192,13.132
7524,5.272,9.86,11.132,9.037,13.167,15.924,12.553,13.652,14.167,13.107,14.171,8.901,7.122999999999998,13.468,10.66,12.205,10.764,13.982,15.555,14.277,12.685,7.466,13.332,1.0,11.845999999999998,13.902
7525,4.853,8.212,10.913,7.347,11.344,13.832,9.896,10.185,7.771,14.126,11.186,9.672,5.019,9.688,7.234,7.786,11.914,12.515999999999998,13.359000000000002,12.941,11.474,8.616,13.357,2.0,10.141,12.299
7526,10.934,6.9460000000000015,10.143,9.995,12.354,14.452,9.388,10.607,7.0139999999999985,11.843,10.786,6.032,8.949,9.37,9.193,8.901,9.705,14.031,12.157,17.197,9.174,6.935,10.824000000000002,1.0,10.300999999999998,8.84
7527,5.127000000000002,9.359,14.443,9.431,13.102,10.808,12.934,10.755999999999998,13.589,13.793,11.628,9.636,13.915,14.058,12.9,14.57,15.577,15.807,14.977,12.842,14.725,10.908,12.97,1.0,12.515,13.537
7528,6.689,9.641,15.292,8.014,13.337,15.395,10.873,10.762,11.276,14.0,13.524,9.021,9.308,13.654000000000002,9.554,11.481,13.628,15.799,17.392,9.983,13.904000000000002,8.169,13.442,0.0,11.919,13.462
7529,6.1,7.787000000000001,12.376,10.828,12.411,16.457,15.986,13.792,14.733,12.359000000000002,10.808,13.172,12.529000000000002,9.609,10.278,9.771,13.055,13.706,13.648,10.265999999999998,11.67,7.798999999999999,12.879,1.0,11.827,13.1
7530,5.6110000000000015,8.963,9.033,7.881,11.686,9.918,8.451,10.944,11.241,14.101,13.945,9.402,9.619,9.883,10.668,9.732,11.833,12.601,14.849,11.818,14.092,6.964,11.353,1.0,10.634,12.324000000000002
7531,8.135,4.5139999999999985,6.707999999999998,6.848,10.298,13.987,9.332,8.062999999999999,9.017,12.847,9.524,8.205,9.018,11.264,8.821,8.823,12.075,11.848,10.835,10.358,12.204,5.254,12.39,1.0,9.581,11.487
7532,9.639,8.607999999999999,11.522,7.97,12.436,11.357,8.617,10.95,12.287,13.241,12.128,9.901,7.428,10.073,10.034,8.293,13.341,12.029000000000002,14.854,9.423,12.005,6.893,12.206,2.0,10.662,11.601
7533,6.7970000000000015,8.807,10.683,9.037,11.107,13.054,12.609000000000002,10.225,11.405,12.969,11.804,9.033,8.725,11.584,8.466000000000001,8.577,10.611,12.97,14.319,12.886,10.303,5.02,11.898,2.0,10.56,11.323
7534,11.036,12.063,11.952,8.556000000000001,12.441,12.696,13.732,11.08,14.267,12.44,8.719,7.616,8.035,10.854,12.612,11.977,10.644,14.157,13.265999999999998,13.121,10.95,7.649,9.247,1.0,11.265999999999998,11.848
7535,4.901,11.718,10.254,8.945,12.111,5.504,10.242,7.126,5.16,12.594,10.404000000000002,7.4,9.259,12.759,13.377,12.252,11.242,13.890999999999998,13.569,14.449000000000002,12.239,9.061,10.483,2.0,10.389,11.57
7536,10.343,9.802,9.716,8.71,13.067,13.052,12.772,11.026,13.44,9.798,12.174,6.686,7.682,13.362,9.638,12.111,11.637,15.441,12.077,12.579,12.727,8.673,11.627,0.0,11.223,12.098
7537,8.552,7.46,12.376,8.088,12.749,11.901,8.031,6.638,7.731,13.448,13.640999999999998,8.636000000000001,8.455,13.438,8.924,11.077,10.41,13.77,12.879,11.884,12.819,6.644,12.476,2.0,10.523,11.401
7538,7.47,5.144,10.957,10.477,13.345,14.701,11.779000000000002,12.822,13.844,13.804,14.205,11.844,9.388,10.800999999999998,11.028,10.899,12.17,13.890999999999998,14.067,11.693,13.354,7.877999999999999,13.387,1.0,11.693,12.325
7539,4.547,8.737,10.151,9.103,12.774,11.078,12.621,9.885,12.613,14.143,12.748,11.306,11.275,14.004,11.797,9.296,11.83,15.222,13.233,15.037,12.739,7.905,13.095,0.0,11.528,13.898
7540,7.394,9.268,12.985,9.368,13.189,17.336,15.698,12.825,14.136,14.623,14.678,11.075,12.130999999999998,13.764,10.885,12.969,12.067,16.774,15.804,16.485,12.209,11.0,13.511,0.0,13.050999999999998,13.386
7541,13.101,9.687,11.724,9.543,12.557,8.815,9.022,12.640999999999998,11.845,12.295,11.701,9.081,12.839,12.154000000000002,8.726,10.542,11.334,16.382,11.911,16.793,13.586,10.708,12.55,0.0,11.719,13.067
7542,5.647,5.0539999999999985,8.325,7.319,9.749,10.958,10.05,11.352,8.815,14.009,14.024,7.866,5.972,8.267999999999999,5.6389999999999985,8.225,11.002,11.606,14.32,7.322999999999999,8.601,5.322,13.085,2.0,9.24,11.757
7543,5.131,6.835,9.165,8.741,12.799,10.724,13.66,12.668,12.48,14.486,14.059,10.423,10.457,10.946,8.271,9.839,13.899,16.542,16.462,12.896,10.77,10.548,12.534,0.0,11.493,12.572
7544,12.149,10.688,12.877,8.962,14.523,15.399,13.154000000000002,12.872,12.511,13.097,12.587,10.687,10.09,13.519,8.615,9.793,11.838,13.071,12.223,10.532,12.136,8.921,12.356,2.0,11.852,12.411
7545,8.713,7.76,9.922,12.213,12.159,13.17,8.521,8.074,10.225,14.119000000000002,15.443,7.569,6.77,10.589,9.532,8.812000000000003,11.869000000000002,12.525,14.774,10.352,14.640999999999998,7.25,12.788,1.0,10.773,12.087
7546,9.947,11.863,12.765999999999998,9.726,14.967,14.492,12.754,10.969,13.752,12.883,10.922,9.822,13.213,14.716,8.766,9.34,14.769,14.599,14.03,13.128,19.02,11.852,11.595,0.0,12.604,13.087
7547,9.353,11.295,13.363,9.673,13.677,16.03,13.197,9.254,14.323,12.688,12.773,8.618,10.181,13.244000000000002,11.422,10.146,14.077,15.523,15.495,12.325,16.657,8.458,11.468,0.0,12.315,12.738
7548,8.349,6.841,12.459,8.292,12.588,11.807,8.174,6.716,8.047,13.425,13.075,8.249,8.618,12.966,9.09,11.192,10.685,14.086,13.315,11.948,12.14,6.457000000000002,13.066,2.0,10.504,11.465
7549,6.189,8.241,11.019,11.005,13.906,13.424,12.153,9.603,10.300999999999998,11.865,12.616,6.564,9.866,12.835,10.878,13.753,12.433,15.092,15.54,16.675,11.428,9.807,11.733,0.0,11.605,12.380999999999998
7550,8.543,11.174,9.152,12.783,12.571,11.376,11.703,12.054,11.651,11.715,11.059,9.317,9.983,10.896,12.182,13.505999999999998,13.355,13.76,11.871,9.055,13.674,8.04,10.566,2.0,11.304,13.546
7551,17.495,15.517,14.765,9.431,15.529000000000002,18.616,17.139,13.206,16.186,15.890999999999998,15.691,11.293,12.235,13.283,15.642,15.583,11.999,15.312,18.303,17.294,18.924,12.888,12.879,0.0,15.004,15.1
7552,13.247,10.577,11.607,9.705,12.867,9.006,9.226,11.831,11.208,12.077,11.21,9.332,12.842,12.38,9.316,10.776,11.233,16.493,11.459,16.442999999999998,14.225,10.706,12.658,1.0,11.758,12.845999999999998
7553,8.427999999999999,7.397,11.861,8.027000000000001,12.504,12.055,8.132,6.584,8.042,13.076,13.183,9.007,8.781,13.027,9.373,11.155,10.064,13.672,13.182,11.924,12.466,6.358,12.438,2.0,10.467,11.129
7554,7.186,5.55,9.966,10.892,12.787,14.630999999999998,13.039,11.39,14.071,14.886,14.986,10.921,11.224,12.055,12.315,13.38,13.212,14.839,16.55,11.446,13.845999999999998,8.885,13.758,2.0,12.253,14.339
7555,8.376,8.19,10.057,12.118,12.206,13.537,8.589,8.689,10.374,13.841,15.424,7.548999999999999,6.565,10.654000000000002,9.179,8.46,11.86,12.49,14.576,11.148,14.772,7.6110000000000015,12.808,1.0,10.829,12.375
7556,10.457,5.551,11.743,8.785,10.623,13.06,10.157,10.932,11.563,12.76,12.349,8.735,10.848,12.877,10.066,10.275,12.591,13.789,15.513,10.536,14.294,9.938,12.854,0.0,11.317,12.677
7557,8.045,5.331,6.422999999999999,7.399,10.273,14.235,9.191,8.948,9.39,12.336,9.171,8.167,9.257,11.026,8.783999999999999,8.206,11.514,12.083,10.611,10.417,12.262,5.247999999999998,12.414,1.0,9.597,11.496
7558,18.91,12.800999999999998,14.543,8.829,14.879,14.434,15.345999999999998,12.192,12.695,12.562,12.719,10.724,12.007,14.128,13.9,14.472,15.258,15.994000000000002,15.789,14.495,16.589000000000002,7.883999999999999,11.796,1.0,13.606,15.552
7559,5.715,9.42,13.523,8.98,12.6,10.854,12.69,10.935,13.533,13.446,11.783,9.383,13.608,13.908,13.398,13.985,15.892,15.802,14.794,12.52,15.489,10.725,13.052,2.0,12.436,13.83
7560,10.106,9.995,10.002,7.8610000000000015,12.591,13.392,12.504,11.469,13.608,9.886,12.227,6.337999999999999,7.987,13.526,9.61,12.6,11.789,15.212,12.257,12.412,13.389,9.125,11.828,0.0,11.292,12.158
7561,7.154,5.655,8.993,11.215,12.88,14.339,12.648,11.398,14.33,14.672,15.275,10.116,11.045,11.425999999999998,12.24,13.130999999999998,13.087,14.946,16.393,11.954,13.624,9.299,13.822,2.0,12.158,14.684
7562,4.875,8.565,10.193,9.338,12.956,11.591,12.95,9.503,12.207,14.331,13.183,10.907,11.285,13.914,11.844,9.698,11.854,15.373,13.417,14.994000000000002,12.792,7.822999999999999,13.764,0.0,11.624,13.888
7563,10.883,7.005,7.289,7.665,8.812000000000003,11.966,11.254,11.53,10.79,14.344,12.987,7.791,9.447,10.662,10.522,8.381,12.647,14.547,11.814,13.279000000000002,9.723,7.8210000000000015,12.503,1.0,10.594,12.338
7564,9.791,12.083,13.037,9.645,13.367,15.265999999999998,14.655,10.114,13.587,11.985,12.372,9.574,9.903,12.638,11.259,11.761,13.597,13.673,14.163,13.225,13.806,10.069,10.743,1.0,12.188,13.220999999999998
7565,13.458,9.673,9.985,12.758,12.167,17.066,12.216,12.143,13.071,12.898,11.470999999999998,8.39,8.94,11.207,11.579,15.277,12.437,15.72,14.275,17.901,14.559,9.743,10.65,1.0,12.504,13.182
7566,5.89,8.747,8.75,7.957000000000002,10.97,9.81,8.562999999999999,10.124,11.162,14.001,14.236,9.27,9.569,9.497,11.116,10.341,11.675,12.809,14.825,11.802,14.312,7.427,11.782,1.0,10.636,11.798
7567,13.635,14.072,14.884,10.431,14.458,17.367,11.867,13.978,12.048,13.095999999999998,10.485,11.883,10.545,15.488,13.153,12.146,12.63,15.938,14.931,16.84,13.39,11.1,12.36,1.0,13.336,14.032
7568,13.377,9.745,15.96,9.806,14.727,16.44,14.103,10.478,12.076,15.17,13.514,11.193,11.206,14.272,11.576,12.722,12.669,15.305,15.747,12.992,16.325,9.331,13.303,0.0,13.132,13.22
7569,6.214,8.494,10.628,11.416,14.134,14.077,12.164,10.367,9.843,11.855,12.761,6.646,9.64,13.069,10.380999999999998,13.832,11.686,15.865,15.34,16.480999999999998,11.044,9.509,12.258,0.0,11.639,12.345
7570,5.9620000000000015,7.901,10.224,8.513,9.722,9.832,9.838,9.242,7.7970000000000015,13.015999999999998,12.64,7.189,11.209,9.943,7.892,6.789,10.559,11.58,11.47,10.583,11.402,5.205,12.325,2.0,9.602,8.543
7571,7.94,5.22,11.205,11.075,13.328,15.203,11.925,13.557,14.073,14.545,14.378,11.309,9.664,10.87,10.941,10.974,12.038,13.528,14.222,11.893,13.733,7.845,12.811,1.0,11.838,12.377
7572,6.384,14.839,9.249,7.451,11.608,13.396,11.67,10.638,12.691,11.54,11.161,8.68,8.724,10.315,9.771,10.277,9.801,13.521,9.585,13.731,9.313,9.302,11.912,1.0,10.675999999999998,11.493
7573,6.194,7.694,10.503,8.502,9.644,8.842,9.621,9.442,7.672999999999999,13.465,12.969,7.64,10.815,10.339,7.27,6.806,10.704,11.51,11.159,10.855,10.65,5.535,12.735,2.0,9.59,9.099
7574,6.809,6.533,9.042,10.889,12.062,10.487,11.339,10.697,9.676,14.888,13.081,5.716,6.857,8.931000000000003,9.018,9.044,10.991,14.559,14.673,14.693,9.173,5.171,14.284,1.0,10.374,12.078
7575,9.139,9.01,11.34,8.322000000000001,12.868,12.662,8.006,11.114,12.091,13.217,12.047,9.807,7.072,10.086,9.795,7.9929999999999986,12.977,12.61,14.453,8.937000000000003,11.647,7.074,12.234000000000002,2.0,10.63,11.316
